concept_index,concept_name,layer_index,layer_name,cav_sensitivity,training_step
2,avo_below_agent,0,conv2d,0.0,320000
3,avo_left_of_agent,0,conv2d,0.050000000000000044,320000
4,random_observation,0,conv2d,0.0024999999999999467,320000
5,enemy_close_to_agent,0,conv2d,0.03749999999999998,320000
6,avocado_visible,0,conv2d,0.022499999999999964,320000
7,agent_close_to_avocado,0,conv2d,0.0050000000000000044,320000
8,enemy_within_3_left,0,conv2d,0.0,320000
9,enemy_within_3_right,0,conv2d,0.025000000000000022,320000
10,enemy_within_3_up,0,conv2d,0.0,320000
11,enemy_within_3_down,0,conv2d,0.0,320000
12,enemy_2_steps_left,0,conv2d,0.025000000000000022,320000
13,enemy_2_steps_right,0,conv2d,0.0,320000
14,enemy_2_steps_up,0,conv2d,0.0,320000
15,enemy_2_steps_down,0,conv2d,0.0,320000
16,enemy_1_step_left,0,conv2d,0.0,320000
17,enemy_1_step_right,0,conv2d,0.012499999999999956,320000
18,enemy_1_step_up,0,conv2d,0.0,320000
19,enemy_1_step_down,0,conv2d,0.07250000000000001,320000
20,agent_against_left_wall,0,conv2d,0.16249999999999998,320000
21,agent_against_right_wall,0,conv2d,0.1875,320000
22,agent_against_upper_wall,0,conv2d,0.040000000000000036,320000
23,agent_against_bottom_wall,0,conv2d,0.0050000000000000044,320000
0,avo_above_agent,1,conv2d_1,0.0,320000
1,avo_right_of_agent,1,conv2d_1,0.007499999999999951,320000
2,avo_below_agent,1,conv2d_1,0.05249999999999999,320000
3,avo_left_of_agent,1,conv2d_1,0.08499999999999996,320000
4,random_observation,1,conv2d_1,0.0050000000000000044,320000
5,enemy_close_to_agent,1,conv2d_1,0.0024999999999999467,320000
6,avocado_visible,1,conv2d_1,0.057499999999999996,320000
7,agent_close_to_avocado,1,conv2d_1,0.02749999999999997,320000
8,enemy_within_3_left,1,conv2d_1,0.007499999999999951,320000
9,enemy_within_3_right,1,conv2d_1,0.0,320000
10,enemy_within_3_up,1,conv2d_1,0.03500000000000003,320000
11,enemy_within_3_down,1,conv2d_1,0.0,320000
12,enemy_2_steps_left,1,conv2d_1,0.0,320000
13,enemy_2_steps_right,1,conv2d_1,0.0,320000
14,enemy_2_steps_up,1,conv2d_1,0.007499999999999951,320000
15,enemy_2_steps_down,1,conv2d_1,0.015000000000000013,320000
16,enemy_1_step_left,1,conv2d_1,0.022499999999999964,320000
17,enemy_1_step_right,1,conv2d_1,0.022499999999999964,320000
18,enemy_1_step_up,1,conv2d_1,0.0024999999999999467,320000
19,enemy_1_step_down,1,conv2d_1,0.022499999999999964,320000
20,agent_against_left_wall,1,conv2d_1,0.09499999999999997,320000
21,agent_against_right_wall,1,conv2d_1,0.07499999999999996,320000
22,agent_against_upper_wall,1,conv2d_1,0.11750000000000005,320000
23,agent_against_bottom_wall,1,conv2d_1,0.07750000000000001,320000
0,avo_above_agent,2,flatten,0.057499999999999996,320000
1,avo_right_of_agent,2,flatten,0.0024999999999999467,320000
2,avo_below_agent,2,flatten,0.040000000000000036,320000
3,avo_left_of_agent,2,flatten,0.015000000000000013,320000
4,random_observation,2,flatten,0.0,320000
5,enemy_close_to_agent,2,flatten,0.0,320000
6,avocado_visible,2,flatten,0.0,320000
7,agent_close_to_avocado,2,flatten,0.0,320000
8,enemy_within_3_left,2,flatten,0.02749999999999997,320000
9,enemy_within_3_right,2,flatten,0.08999999999999997,320000
10,enemy_within_3_up,2,flatten,0.0,320000
11,enemy_within_3_down,2,flatten,0.0,320000
12,enemy_2_steps_left,2,flatten,0.007499999999999951,320000
13,enemy_2_steps_right,2,flatten,0.0024999999999999467,320000
14,enemy_2_steps_up,2,flatten,0.12250000000000005,320000
15,enemy_2_steps_down,2,flatten,0.0,320000
16,enemy_1_step_left,2,flatten,0.05249999999999999,320000
17,enemy_1_step_right,2,flatten,0.012499999999999956,320000
18,enemy_1_step_up,2,flatten,0.03500000000000003,320000
19,enemy_1_step_down,2,flatten,0.030000000000000027,320000
20,agent_against_left_wall,2,flatten,0.10499999999999998,320000
21,agent_against_right_wall,2,flatten,0.125,320000
22,agent_against_upper_wall,2,flatten,0.03500000000000003,320000
23,agent_against_bottom_wall,2,flatten,0.0625,320000
0,avo_above_agent,3,dense,0.13749999999999996,320000
1,avo_right_of_agent,3,dense,0.09750000000000003,320000
2,avo_below_agent,3,dense,0.125,320000
3,avo_left_of_agent,3,dense,0.13749999999999996,320000
4,random_observation,3,dense,0.0,320000
5,enemy_close_to_agent,3,dense,0.27,320000
6,avocado_visible,3,dense,0.26249999999999996,320000
7,agent_close_to_avocado,3,dense,0.24250000000000005,320000
8,enemy_within_3_left,3,dense,0.25749999999999995,320000
9,enemy_within_3_right,3,dense,0.2925,320000
10,enemy_within_3_up,3,dense,0.32499999999999996,320000
11,enemy_within_3_down,3,dense,0.26,320000
12,enemy_2_steps_left,3,dense,0.20999999999999996,320000
13,enemy_2_steps_right,3,dense,0.3325,320000
14,enemy_2_steps_up,3,dense,0.40249999999999997,320000
15,enemy_2_steps_down,3,dense,0.36750000000000005,320000
16,enemy_1_step_left,3,dense,0.43500000000000005,320000
17,enemy_1_step_right,3,dense,0.4475,320000
18,enemy_1_step_up,3,dense,0.4175,320000
19,enemy_1_step_down,3,dense,0.4375,320000
20,agent_against_left_wall,3,dense,0.15000000000000002,320000
21,agent_against_right_wall,3,dense,0.17000000000000004,320000
22,agent_against_upper_wall,3,dense,0.1825,320000
23,agent_against_bottom_wall,3,dense,0.14249999999999996,320000
0,avo_above_agent,4,dense_1,0.015000000000000013,320000
1,avo_right_of_agent,4,dense_1,0.0,320000
2,avo_below_agent,4,dense_1,0.015000000000000013,320000
3,avo_left_of_agent,4,dense_1,0.007499999999999951,320000
4,random_observation,4,dense_1,0.0050000000000000044,320000
5,enemy_close_to_agent,4,dense_1,0.11750000000000005,320000
6,avocado_visible,4,dense_1,0.31000000000000005,320000
7,agent_close_to_avocado,4,dense_1,0.265,320000
8,enemy_within_3_left,4,dense_1,0.09250000000000003,320000
9,enemy_within_3_right,4,dense_1,0.14749999999999996,320000
10,enemy_within_3_up,4,dense_1,0.10250000000000004,320000
11,enemy_within_3_down,4,dense_1,0.12,320000
12,enemy_2_steps_left,4,dense_1,0.15749999999999997,320000
13,enemy_2_steps_right,4,dense_1,0.22499999999999998,320000
14,enemy_2_steps_up,4,dense_1,0.19999999999999996,320000
15,enemy_2_steps_down,4,dense_1,0.265,320000
16,enemy_1_step_left,4,dense_1,0.29500000000000004,320000
17,enemy_1_step_right,4,dense_1,0.27249999999999996,320000
18,enemy_1_step_up,4,dense_1,0.25249999999999995,320000
19,enemy_1_step_down,4,dense_1,0.29500000000000004,320000
20,agent_against_left_wall,4,dense_1,0.015000000000000013,320000
21,agent_against_right_wall,4,dense_1,0.050000000000000044,320000
22,agent_against_upper_wall,4,dense_1,0.007499999999999951,320000
23,agent_against_bottom_wall,4,dense_1,0.0,320000
0,avo_above_agent,0,conv2d,0.0,360000
1,avo_right_of_agent,0,conv2d,0.007499999999999951,360000
2,avo_below_agent,0,conv2d,0.0,360000
3,avo_left_of_agent,0,conv2d,0.0,360000
4,random_observation,0,conv2d,0.0,360000
5,enemy_close_to_agent,0,conv2d,0.025000000000000022,360000
6,avocado_visible,0,conv2d,0.040000000000000036,360000
7,agent_close_to_avocado,0,conv2d,0.0,360000
8,enemy_within_3_left,0,conv2d,0.0024999999999999467,360000
9,enemy_within_3_right,0,conv2d,0.0,360000
10,enemy_within_3_up,0,conv2d,0.015000000000000013,360000
11,enemy_within_3_down,0,conv2d,0.0,360000
12,enemy_2_steps_left,0,conv2d,0.03500000000000003,360000
13,enemy_2_steps_right,0,conv2d,0.020000000000000018,360000
14,enemy_2_steps_up,0,conv2d,0.007499999999999951,360000
15,enemy_2_steps_down,0,conv2d,0.0024999999999999467,360000
16,enemy_1_step_left,0,conv2d,0.01749999999999996,360000
17,enemy_1_step_right,0,conv2d,0.020000000000000018,360000
18,enemy_1_step_up,0,conv2d,0.0050000000000000044,360000
19,enemy_1_step_down,0,conv2d,0.022499999999999964,360000
20,agent_against_left_wall,0,conv2d,0.03249999999999997,360000
21,agent_against_right_wall,0,conv2d,0.25749999999999995,360000
22,agent_against_upper_wall,0,conv2d,0.09250000000000003,360000
23,agent_against_bottom_wall,0,conv2d,0.010000000000000009,360000
0,avo_above_agent,1,conv2d_1,0.0675,360000
1,avo_right_of_agent,1,conv2d_1,0.020000000000000018,360000
2,avo_below_agent,1,conv2d_1,0.04500000000000004,360000
3,avo_left_of_agent,1,conv2d_1,0.0,360000
4,random_observation,1,conv2d_1,0.0024999999999999467,360000
5,enemy_close_to_agent,1,conv2d_1,0.03249999999999997,360000
6,avocado_visible,1,conv2d_1,0.0,360000
7,agent_close_to_avocado,1,conv2d_1,0.0,360000
8,enemy_within_3_left,1,conv2d_1,0.0,360000
9,enemy_within_3_right,1,conv2d_1,0.0,360000
10,enemy_within_3_up,1,conv2d_1,0.0,360000
11,enemy_within_3_down,1,conv2d_1,0.0,360000
12,enemy_2_steps_left,1,conv2d_1,0.0,360000
13,enemy_2_steps_right,1,conv2d_1,0.0,360000
14,enemy_2_steps_up,1,conv2d_1,0.0050000000000000044,360000
15,enemy_2_steps_down,1,conv2d_1,0.0050000000000000044,360000
16,enemy_1_step_left,1,conv2d_1,0.015000000000000013,360000
17,enemy_1_step_right,1,conv2d_1,0.07750000000000001,360000
18,enemy_1_step_up,1,conv2d_1,0.04749999999999999,360000
19,enemy_1_step_down,1,conv2d_1,0.05500000000000005,360000
20,agent_against_left_wall,1,conv2d_1,0.08250000000000002,360000
21,agent_against_right_wall,1,conv2d_1,0.06499999999999995,360000
22,agent_against_upper_wall,1,conv2d_1,0.08499999999999996,360000
23,agent_against_bottom_wall,1,conv2d_1,0.08499999999999996,360000
0,avo_above_agent,2,flatten,0.015000000000000013,360000
1,avo_right_of_agent,2,flatten,0.04749999999999999,360000
2,avo_below_agent,2,flatten,0.0,360000
3,avo_left_of_agent,2,flatten,0.012499999999999956,360000
4,random_observation,2,flatten,0.0,360000
5,enemy_close_to_agent,2,flatten,0.01749999999999996,360000
6,avocado_visible,2,flatten,0.0,360000
7,agent_close_to_avocado,2,flatten,0.0,360000
8,enemy_within_3_left,2,flatten,0.04249999999999998,360000
9,enemy_within_3_right,2,flatten,0.0024999999999999467,360000
10,enemy_within_3_up,2,flatten,0.0,360000
11,enemy_within_3_down,2,flatten,0.0,360000
12,enemy_2_steps_left,2,flatten,0.030000000000000027,360000
13,enemy_2_steps_right,2,flatten,0.04249999999999998,360000
14,enemy_2_steps_up,2,flatten,0.010000000000000009,360000
15,enemy_2_steps_down,2,flatten,0.0,360000
16,enemy_1_step_left,2,flatten,0.0,360000
17,enemy_1_step_right,2,flatten,0.0,360000
18,enemy_1_step_up,2,flatten,0.010000000000000009,360000
19,enemy_1_step_down,2,flatten,0.08999999999999997,360000
20,agent_against_left_wall,2,flatten,0.07499999999999996,360000
21,agent_against_right_wall,2,flatten,0.0675,360000
22,agent_against_upper_wall,2,flatten,0.09250000000000003,360000
23,agent_against_bottom_wall,2,flatten,0.05249999999999999,360000
0,avo_above_agent,3,dense,0.125,360000
1,avo_right_of_agent,3,dense,0.12250000000000005,360000
2,avo_below_agent,3,dense,0.1725,360000
3,avo_left_of_agent,3,dense,0.09499999999999997,360000
4,random_observation,3,dense,0.0,360000
5,enemy_close_to_agent,3,dense,0.28,360000
6,avocado_visible,3,dense,0.2975,360000
7,agent_close_to_avocado,3,dense,0.25,360000
8,enemy_within_3_left,3,dense,0.2825,360000
9,enemy_within_3_right,3,dense,0.2825,360000
10,enemy_within_3_up,3,dense,0.30000000000000004,360000
11,enemy_within_3_down,3,dense,0.255,360000
12,enemy_2_steps_left,3,dense,0.3275,360000
13,enemy_2_steps_right,3,dense,0.355,360000
14,enemy_2_steps_up,3,dense,0.38249999999999995,360000
15,enemy_2_steps_down,3,dense,0.36,360000
16,enemy_1_step_left,3,dense,0.44499999999999995,360000
17,enemy_1_step_right,3,dense,0.4475,360000
18,enemy_1_step_up,3,dense,0.4175,360000
19,enemy_1_step_down,3,dense,0.43500000000000005,360000
20,agent_against_left_wall,3,dense,0.14749999999999996,360000
21,agent_against_right_wall,3,dense,0.16500000000000004,360000
22,agent_against_upper_wall,3,dense,0.16249999999999998,360000
23,agent_against_bottom_wall,3,dense,0.19999999999999996,360000
0,avo_above_agent,4,dense_1,0.03249999999999997,360000
1,avo_right_of_agent,4,dense_1,0.02749999999999997,360000
2,avo_below_agent,4,dense_1,0.0024999999999999467,360000
3,avo_left_of_agent,4,dense_1,0.0,360000
4,random_observation,4,dense_1,0.0024999999999999467,360000
5,enemy_close_to_agent,4,dense_1,0.04500000000000004,360000
6,avocado_visible,4,dense_1,0.29000000000000004,360000
7,agent_close_to_avocado,4,dense_1,0.24750000000000005,360000
8,enemy_within_3_left,4,dense_1,0.08999999999999997,360000
9,enemy_within_3_right,4,dense_1,0.13249999999999995,360000
10,enemy_within_3_up,4,dense_1,0.10999999999999999,360000
11,enemy_within_3_down,4,dense_1,0.13,360000
12,enemy_2_steps_left,4,dense_1,0.22250000000000003,360000
13,enemy_2_steps_right,4,dense_1,0.1975,360000
14,enemy_2_steps_up,4,dense_1,0.1725,360000
15,enemy_2_steps_down,4,dense_1,0.1975,360000
16,enemy_1_step_left,4,dense_1,0.18500000000000005,360000
17,enemy_1_step_right,4,dense_1,0.2925,360000
18,enemy_1_step_up,4,dense_1,0.22250000000000003,360000
19,enemy_1_step_down,4,dense_1,0.26249999999999996,360000
20,agent_against_left_wall,4,dense_1,0.0,360000
21,agent_against_right_wall,4,dense_1,0.057499999999999996,360000
22,agent_against_upper_wall,4,dense_1,0.015000000000000013,360000
23,agent_against_bottom_wall,4,dense_1,0.0,360000
0,avo_above_agent,0,conv2d,0.04500000000000004,400000
1,avo_right_of_agent,0,conv2d,0.0,400000
2,avo_below_agent,0,conv2d,0.03500000000000003,400000
3,avo_left_of_agent,0,conv2d,0.0,400000
4,random_observation,0,conv2d,0.0024999999999999467,400000
5,enemy_close_to_agent,0,conv2d,0.015000000000000013,400000
6,avocado_visible,0,conv2d,0.022499999999999964,400000
7,agent_close_to_avocado,0,conv2d,0.0,400000
8,enemy_within_3_left,0,conv2d,0.0,400000
9,enemy_within_3_right,0,conv2d,0.0,400000
10,enemy_within_3_up,0,conv2d,0.0024999999999999467,400000
11,enemy_within_3_down,0,conv2d,0.0,400000
12,enemy_2_steps_left,0,conv2d,0.030000000000000027,400000
13,enemy_2_steps_right,0,conv2d,0.022499999999999964,400000
14,enemy_2_steps_up,0,conv2d,0.0,400000
15,enemy_2_steps_down,0,conv2d,0.010000000000000009,400000
16,enemy_1_step_left,0,conv2d,0.007499999999999951,400000
17,enemy_1_step_right,0,conv2d,0.01749999999999996,400000
18,enemy_1_step_up,0,conv2d,0.0,400000
19,enemy_1_step_down,0,conv2d,0.050000000000000044,400000
20,agent_against_left_wall,0,conv2d,0.015000000000000013,400000
21,agent_against_right_wall,0,conv2d,0.07750000000000001,400000
22,agent_against_upper_wall,0,conv2d,0.015000000000000013,400000
23,agent_against_bottom_wall,0,conv2d,0.040000000000000036,400000
0,avo_above_agent,1,conv2d_1,0.07750000000000001,400000
1,avo_right_of_agent,1,conv2d_1,0.09250000000000003,400000
2,avo_below_agent,1,conv2d_1,0.04500000000000004,400000
3,avo_left_of_agent,1,conv2d_1,0.030000000000000027,400000
4,random_observation,1,conv2d_1,0.0,400000
5,enemy_close_to_agent,1,conv2d_1,0.02749999999999997,400000
6,avocado_visible,1,conv2d_1,0.04500000000000004,400000
7,agent_close_to_avocado,1,conv2d_1,0.0,400000
8,enemy_within_3_left,1,conv2d_1,0.07750000000000001,400000
9,enemy_within_3_right,1,conv2d_1,0.0,400000
10,enemy_within_3_up,1,conv2d_1,0.0,400000
11,enemy_within_3_down,1,conv2d_1,0.022499999999999964,400000
12,enemy_2_steps_left,1,conv2d_1,0.022499999999999964,400000
13,enemy_2_steps_right,1,conv2d_1,0.09999999999999998,400000
14,enemy_2_steps_up,1,conv2d_1,0.015000000000000013,400000
15,enemy_2_steps_down,1,conv2d_1,0.015000000000000013,400000
16,enemy_1_step_left,1,conv2d_1,0.0,400000
17,enemy_1_step_right,1,conv2d_1,0.03249999999999997,400000
18,enemy_1_step_up,1,conv2d_1,0.030000000000000027,400000
19,enemy_1_step_down,1,conv2d_1,0.012499999999999956,400000
20,agent_against_left_wall,1,conv2d_1,0.15749999999999997,400000
21,agent_against_right_wall,1,conv2d_1,0.03749999999999998,400000
22,agent_against_upper_wall,1,conv2d_1,0.04249999999999998,400000
23,agent_against_bottom_wall,1,conv2d_1,0.03500000000000003,400000
0,avo_above_agent,2,flatten,0.015000000000000013,400000
1,avo_right_of_agent,2,flatten,0.04749999999999999,400000
2,avo_below_agent,2,flatten,0.020000000000000018,400000
3,avo_left_of_agent,2,flatten,0.10750000000000004,400000
4,random_observation,2,flatten,0.0,400000
5,enemy_close_to_agent,2,flatten,0.02749999999999997,400000
6,avocado_visible,2,flatten,0.03749999999999998,400000
7,agent_close_to_avocado,2,flatten,0.0,400000
8,enemy_within_3_left,2,flatten,0.022499999999999964,400000
9,enemy_within_3_right,2,flatten,0.0,400000
10,enemy_within_3_up,2,flatten,0.0,400000
11,enemy_within_3_down,2,flatten,0.0,400000
12,enemy_2_steps_left,2,flatten,0.05500000000000005,400000
13,enemy_2_steps_right,2,flatten,0.022499999999999964,400000
14,enemy_2_steps_up,2,flatten,0.01749999999999996,400000
15,enemy_2_steps_down,2,flatten,0.0,400000
16,enemy_1_step_left,2,flatten,0.0,400000
17,enemy_1_step_right,2,flatten,0.0024999999999999467,400000
18,enemy_1_step_up,2,flatten,0.02749999999999997,400000
19,enemy_1_step_down,2,flatten,0.07750000000000001,400000
20,agent_against_left_wall,2,flatten,0.10499999999999998,400000
21,agent_against_right_wall,2,flatten,0.08499999999999996,400000
22,agent_against_upper_wall,2,flatten,0.15500000000000003,400000
23,agent_against_bottom_wall,2,flatten,0.16249999999999998,400000
0,avo_above_agent,3,dense,0.14249999999999996,400000
1,avo_right_of_agent,3,dense,0.125,400000
2,avo_below_agent,3,dense,0.1825,400000
3,avo_left_of_agent,3,dense,0.14749999999999996,400000
4,random_observation,3,dense,0.0,400000
5,enemy_close_to_agent,3,dense,0.28,400000
6,avocado_visible,3,dense,0.31999999999999995,400000
7,agent_close_to_avocado,3,dense,0.255,400000
8,enemy_within_3_left,3,dense,0.2875,400000
9,enemy_within_3_right,3,dense,0.275,400000
10,enemy_within_3_up,3,dense,0.28,400000
11,enemy_within_3_down,3,dense,0.27249999999999996,400000
12,enemy_2_steps_left,3,dense,0.3325,400000
13,enemy_2_steps_right,3,dense,0.3325,400000
14,enemy_2_steps_up,3,dense,0.375,400000
15,enemy_2_steps_down,3,dense,0.36,400000
16,enemy_1_step_left,3,dense,0.4475,400000
17,enemy_1_step_right,3,dense,0.4275,400000
18,enemy_1_step_up,3,dense,0.405,400000
19,enemy_1_step_down,3,dense,0.43999999999999995,400000
20,agent_against_left_wall,3,dense,0.15500000000000003,400000
21,agent_against_right_wall,3,dense,0.13249999999999995,400000
22,agent_against_upper_wall,3,dense,0.10999999999999999,400000
23,agent_against_bottom_wall,3,dense,0.1825,400000
0,avo_above_agent,4,dense_1,0.0,400000
1,avo_right_of_agent,4,dense_1,0.0,400000
2,avo_below_agent,4,dense_1,0.0050000000000000044,400000
3,avo_left_of_agent,4,dense_1,0.012499999999999956,400000
4,random_observation,4,dense_1,0.012499999999999956,400000
5,enemy_close_to_agent,4,dense_1,0.057499999999999996,400000
6,avocado_visible,4,dense_1,0.3225,400000
7,agent_close_to_avocado,4,dense_1,0.24250000000000005,400000
8,enemy_within_3_left,4,dense_1,0.14749999999999996,400000
9,enemy_within_3_right,4,dense_1,0.12749999999999995,400000
10,enemy_within_3_up,4,dense_1,0.0625,400000
11,enemy_within_3_down,4,dense_1,0.13,400000
12,enemy_2_steps_left,4,dense_1,0.21250000000000002,400000
13,enemy_2_steps_right,4,dense_1,0.20499999999999996,400000
14,enemy_2_steps_up,4,dense_1,0.18500000000000005,400000
15,enemy_2_steps_down,4,dense_1,0.22999999999999998,400000
16,enemy_1_step_left,4,dense_1,0.24750000000000005,400000
17,enemy_1_step_right,4,dense_1,0.26249999999999996,400000
18,enemy_1_step_up,4,dense_1,0.15249999999999997,400000
19,enemy_1_step_down,4,dense_1,0.255,400000
20,agent_against_left_wall,4,dense_1,0.025000000000000022,400000
21,agent_against_right_wall,4,dense_1,0.022499999999999964,400000
22,agent_against_upper_wall,4,dense_1,0.0,400000
23,agent_against_bottom_wall,4,dense_1,0.0,400000
0,avo_above_agent,0,conv2d,0.0,440000
1,avo_right_of_agent,0,conv2d,0.05500000000000005,440000
2,avo_below_agent,0,conv2d,0.0,440000
3,avo_left_of_agent,0,conv2d,0.0,440000
4,random_observation,0,conv2d,0.0050000000000000044,440000
5,enemy_close_to_agent,0,conv2d,0.02749999999999997,440000
6,avocado_visible,0,conv2d,0.0,440000
7,agent_close_to_avocado,0,conv2d,0.0,440000
8,enemy_within_3_left,0,conv2d,0.0,440000
9,enemy_within_3_right,0,conv2d,0.0,440000
10,enemy_within_3_up,0,conv2d,0.007499999999999951,440000
11,enemy_within_3_down,0,conv2d,0.0,440000
12,enemy_2_steps_left,0,conv2d,0.0,440000
13,enemy_2_steps_right,0,conv2d,0.0,440000
14,enemy_2_steps_up,0,conv2d,0.04500000000000004,440000
15,enemy_2_steps_down,0,conv2d,0.020000000000000018,440000
16,enemy_1_step_left,0,conv2d,0.0,440000
17,enemy_1_step_right,0,conv2d,0.06000000000000005,440000
18,enemy_1_step_up,0,conv2d,0.0,440000
19,enemy_1_step_down,0,conv2d,0.07750000000000001,440000
20,agent_against_left_wall,0,conv2d,0.12749999999999995,440000
21,agent_against_right_wall,0,conv2d,0.04749999999999999,440000
22,agent_against_upper_wall,0,conv2d,0.022499999999999964,440000
23,agent_against_bottom_wall,0,conv2d,0.040000000000000036,440000
0,avo_above_agent,1,conv2d_1,0.025000000000000022,440000
1,avo_right_of_agent,1,conv2d_1,0.010000000000000009,440000
2,avo_below_agent,1,conv2d_1,0.025000000000000022,440000
3,avo_left_of_agent,1,conv2d_1,0.08250000000000002,440000
4,random_observation,1,conv2d_1,0.0024999999999999467,440000
5,enemy_close_to_agent,1,conv2d_1,0.01749999999999996,440000
6,avocado_visible,1,conv2d_1,0.0,440000
7,agent_close_to_avocado,1,conv2d_1,0.007499999999999951,440000
8,enemy_within_3_left,1,conv2d_1,0.03249999999999997,440000
9,enemy_within_3_right,1,conv2d_1,0.0024999999999999467,440000
10,enemy_within_3_up,1,conv2d_1,0.0,440000
11,enemy_within_3_down,1,conv2d_1,0.025000000000000022,440000
12,enemy_2_steps_left,1,conv2d_1,0.022499999999999964,440000
13,enemy_2_steps_right,1,conv2d_1,0.0,440000
14,enemy_2_steps_up,1,conv2d_1,0.010000000000000009,440000
15,enemy_2_steps_down,1,conv2d_1,0.0,440000
16,enemy_1_step_left,1,conv2d_1,0.020000000000000018,440000
17,enemy_1_step_right,1,conv2d_1,0.03500000000000003,440000
18,enemy_1_step_up,1,conv2d_1,0.06000000000000005,440000
19,enemy_1_step_down,1,conv2d_1,0.01749999999999996,440000
20,agent_against_left_wall,1,conv2d_1,0.135,440000
21,agent_against_right_wall,1,conv2d_1,0.06499999999999995,440000
22,agent_against_upper_wall,1,conv2d_1,0.050000000000000044,440000
23,agent_against_bottom_wall,1,conv2d_1,0.08250000000000002,440000
0,avo_above_agent,2,flatten,0.0,440000
1,avo_right_of_agent,2,flatten,0.06000000000000005,440000
2,avo_below_agent,2,flatten,0.015000000000000013,440000
3,avo_left_of_agent,2,flatten,0.05500000000000005,440000
4,random_observation,2,flatten,0.02749999999999997,440000
5,enemy_close_to_agent,2,flatten,0.020000000000000018,440000
6,avocado_visible,2,flatten,0.0,440000
7,agent_close_to_avocado,2,flatten,0.0,440000
8,enemy_within_3_left,2,flatten,0.030000000000000027,440000
9,enemy_within_3_right,2,flatten,0.012499999999999956,440000
10,enemy_within_3_up,2,flatten,0.0,440000
11,enemy_within_3_down,2,flatten,0.015000000000000013,440000
12,enemy_2_steps_left,2,flatten,0.0,440000
13,enemy_2_steps_right,2,flatten,0.07250000000000001,440000
14,enemy_2_steps_up,2,flatten,0.08250000000000002,440000
15,enemy_2_steps_down,2,flatten,0.0050000000000000044,440000
16,enemy_1_step_left,2,flatten,0.0,440000
17,enemy_1_step_right,2,flatten,0.0,440000
18,enemy_1_step_up,2,flatten,0.01749999999999996,440000
19,enemy_1_step_down,2,flatten,0.05500000000000005,440000
20,agent_against_left_wall,2,flatten,0.08499999999999996,440000
21,agent_against_right_wall,2,flatten,0.08750000000000002,440000
22,agent_against_upper_wall,2,flatten,0.04749999999999999,440000
23,agent_against_bottom_wall,2,flatten,0.08499999999999996,440000
0,avo_above_agent,3,dense,0.14,440000
1,avo_right_of_agent,3,dense,0.18999999999999995,440000
2,avo_below_agent,3,dense,0.1875,440000
3,avo_left_of_agent,3,dense,0.13,440000
4,random_observation,3,dense,0.0024999999999999467,440000
5,enemy_close_to_agent,3,dense,0.2825,440000
6,avocado_visible,3,dense,0.28500000000000003,440000
7,agent_close_to_avocado,3,dense,0.245,440000
8,enemy_within_3_left,3,dense,0.24750000000000005,440000
9,enemy_within_3_right,3,dense,0.30000000000000004,440000
10,enemy_within_3_up,3,dense,0.31499999999999995,440000
11,enemy_within_3_down,3,dense,0.26749999999999996,440000
12,enemy_2_steps_left,3,dense,0.3325,440000
13,enemy_2_steps_right,3,dense,0.35750000000000004,440000
14,enemy_2_steps_up,3,dense,0.42000000000000004,440000
15,enemy_2_steps_down,3,dense,0.375,440000
16,enemy_1_step_left,3,dense,0.43999999999999995,440000
17,enemy_1_step_right,3,dense,0.4275,440000
18,enemy_1_step_up,3,dense,0.4125,440000
19,enemy_1_step_down,3,dense,0.42500000000000004,440000
20,agent_against_left_wall,3,dense,0.15000000000000002,440000
21,agent_against_right_wall,3,dense,0.12250000000000005,440000
22,agent_against_upper_wall,3,dense,0.1775,440000
23,agent_against_bottom_wall,3,dense,0.25,440000
0,avo_above_agent,4,dense_1,0.0,440000
1,avo_right_of_agent,4,dense_1,0.0,440000
2,avo_below_agent,4,dense_1,0.0050000000000000044,440000
3,avo_left_of_agent,4,dense_1,0.0024999999999999467,440000
4,random_observation,4,dense_1,0.007499999999999951,440000
5,enemy_close_to_agent,4,dense_1,0.03500000000000003,440000
6,avocado_visible,4,dense_1,0.3125,440000
7,agent_close_to_avocado,4,dense_1,0.25,440000
8,enemy_within_3_left,4,dense_1,0.09499999999999997,440000
9,enemy_within_3_right,4,dense_1,0.10250000000000004,440000
10,enemy_within_3_up,4,dense_1,0.10999999999999999,440000
11,enemy_within_3_down,4,dense_1,0.10499999999999998,440000
12,enemy_2_steps_left,4,dense_1,0.16000000000000003,440000
13,enemy_2_steps_right,4,dense_1,0.21250000000000002,440000
14,enemy_2_steps_up,4,dense_1,0.21250000000000002,440000
15,enemy_2_steps_down,4,dense_1,0.20999999999999996,440000
16,enemy_1_step_left,4,dense_1,0.1725,440000
17,enemy_1_step_right,4,dense_1,0.20999999999999996,440000
18,enemy_1_step_up,4,dense_1,0.15500000000000003,440000
19,enemy_1_step_down,4,dense_1,0.21499999999999997,440000
20,agent_against_left_wall,4,dense_1,0.02749999999999997,440000
21,agent_against_right_wall,4,dense_1,0.01749999999999996,440000
22,agent_against_upper_wall,4,dense_1,0.0,440000
23,agent_against_bottom_wall,4,dense_1,0.0024999999999999467,440000
0,avo_above_agent,0,conv2d,0.020000000000000018,480000
1,avo_right_of_agent,0,conv2d,0.0,480000
2,avo_below_agent,0,conv2d,0.0,480000
