concept_index,concept_name,layer_index,layer_name,cav_sensitivity,training_step
22,agent_against_right_wall,0,conv2d,0.9199999999999999,1100000
23,agent_against_upper_wall,0,conv2d,0.865,1100000
24,agent_against_bottom_wall,0,conv2d,0.8799999999999999,1100000
0,avo_above_agent,1,conv2d_1,0.0,1100000
1,avo_right_of_agent,1,conv2d_1,0.28,1100000
2,avo_below_agent,1,conv2d_1,0.004999999999999893,1100000
3,avo_left_of_agent,1,conv2d_1,0.0,1100000
4,random_observation,1,conv2d_1,0.004999999999999893,1100000
5,enemy_close_to_agent,1,conv2d_1,0.0,1100000
6,avocado_visible,1,conv2d_1,0.004999999999999893,1100000
7,agent_close_to_avocado,1,conv2d_1,0.49,1100000
8,agent_next_to_wall,1,conv2d_1,0.0,1100000
9,enemy_within_3_left,1,conv2d_1,0.004999999999999893,1100000
10,enemy_within_3_right,1,conv2d_1,0.004999999999999893,1100000
11,enemy_within_3_up,1,conv2d_1,0.0,1100000
12,enemy_within_3_down,1,conv2d_1,0.0,1100000
13,enemy_2_steps_left,1,conv2d_1,0.0,1100000
14,enemy_2_steps_right,1,conv2d_1,0.0,1100000
15,enemy_2_steps_up,1,conv2d_1,0.004999999999999893,1100000
16,enemy_2_steps_down,1,conv2d_1,0.0,1100000
17,enemy_1_step_left,1,conv2d_1,0.004999999999999893,1100000
18,enemy_1_step_right,1,conv2d_1,0.004999999999999893,1100000
19,enemy_1_step_up,1,conv2d_1,0.004999999999999893,1100000
20,enemy_1_step_down,1,conv2d_1,0.0,1100000
21,agent_against_left_wall,1,conv2d_1,0.78,1100000
22,agent_against_right_wall,1,conv2d_1,0.8300000000000001,1100000
23,agent_against_upper_wall,1,conv2d_1,0.7,1100000
24,agent_against_bottom_wall,1,conv2d_1,0.8700000000000001,1100000
0,avo_above_agent,2,flatten,0.0,1100000
1,avo_right_of_agent,2,flatten,0.28,1100000
2,avo_below_agent,2,flatten,0.004999999999999893,1100000
3,avo_left_of_agent,2,flatten,0.0,1100000
4,random_observation,2,flatten,0.004999999999999893,1100000
5,enemy_close_to_agent,2,flatten,0.0,1100000
6,avocado_visible,2,flatten,0.004999999999999893,1100000
7,agent_close_to_avocado,2,flatten,0.49,1100000
8,agent_next_to_wall,2,flatten,0.0,1100000
9,enemy_within_3_left,2,flatten,0.004999999999999893,1100000
10,enemy_within_3_right,2,flatten,0.004999999999999893,1100000
11,enemy_within_3_up,2,flatten,0.0,1100000
12,enemy_within_3_down,2,flatten,0.0,1100000
13,enemy_2_steps_left,2,flatten,0.0,1100000
14,enemy_2_steps_right,2,flatten,0.0,1100000
15,enemy_2_steps_up,2,flatten,0.004999999999999893,1100000
16,enemy_2_steps_down,2,flatten,0.0,1100000
17,enemy_1_step_left,2,flatten,0.004999999999999893,1100000
18,enemy_1_step_right,2,flatten,0.004999999999999893,1100000
19,enemy_1_step_up,2,flatten,0.004999999999999893,1100000
20,enemy_1_step_down,2,flatten,0.0,1100000
21,agent_against_left_wall,2,flatten,0.78,1100000
22,agent_against_right_wall,2,flatten,0.8300000000000001,1100000
23,agent_against_upper_wall,2,flatten,0.7,1100000
24,agent_against_bottom_wall,2,flatten,0.8700000000000001,1100000
0,avo_above_agent,3,dense,0.5800000000000001,1100000
1,avo_right_of_agent,3,dense,0.5549999999999999,1100000
2,avo_below_agent,3,dense,0.5700000000000001,1100000
3,avo_left_of_agent,3,dense,0.56,1100000
4,random_observation,3,dense,0.0,1100000
5,enemy_close_to_agent,3,dense,0.5349999999999999,1100000
6,avocado_visible,3,dense,0.75,1100000
7,agent_close_to_avocado,3,dense,0.5049999999999999,1100000
8,agent_next_to_wall,3,dense,0.29000000000000004,1100000
9,enemy_within_3_left,3,dense,0.4850000000000001,1100000
10,enemy_within_3_right,3,dense,0.45999999999999996,1100000
11,enemy_within_3_up,3,dense,0.5049999999999999,1100000
12,enemy_within_3_down,3,dense,0.4950000000000001,1100000
13,enemy_2_steps_left,3,dense,0.75,1100000
14,enemy_2_steps_right,3,dense,0.54,1100000
15,enemy_2_steps_up,3,dense,0.645,1100000
16,enemy_2_steps_down,3,dense,0.6599999999999999,1100000
17,enemy_1_step_left,3,dense,0.7549999999999999,1100000
18,enemy_1_step_right,3,dense,0.7350000000000001,1100000
19,enemy_1_step_up,3,dense,0.7849999999999999,1100000
20,enemy_1_step_down,3,dense,0.8300000000000001,1100000
21,agent_against_left_wall,3,dense,0.53,1100000
22,agent_against_right_wall,3,dense,0.4950000000000001,1100000
23,agent_against_upper_wall,3,dense,0.41999999999999993,1100000
24,agent_against_bottom_wall,3,dense,0.53,1100000
0,avo_above_agent,4,dense_1,0.4950000000000001,1100000
1,avo_right_of_agent,4,dense_1,0.5249999999999999,1100000
2,avo_below_agent,4,dense_1,0.5549999999999999,1100000
3,avo_left_of_agent,4,dense_1,0.47,1100000
4,random_observation,4,dense_1,0.0,1100000
5,enemy_close_to_agent,4,dense_1,0.16999999999999993,1100000
6,avocado_visible,4,dense_1,0.8049999999999999,1100000
7,agent_close_to_avocado,4,dense_1,0.52,1100000
8,agent_next_to_wall,4,dense_1,0.16500000000000004,1100000
9,enemy_within_3_left,4,dense_1,0.3600000000000001,1100000
10,enemy_within_3_right,4,dense_1,0.375,1100000
11,enemy_within_3_up,4,dense_1,0.385,1100000
12,enemy_within_3_down,4,dense_1,0.33000000000000007,1100000
13,enemy_2_steps_left,4,dense_1,0.6399999999999999,1100000
14,enemy_2_steps_right,4,dense_1,0.41500000000000004,1100000
15,enemy_2_steps_up,4,dense_1,0.655,1100000
16,enemy_2_steps_down,4,dense_1,0.4850000000000001,1100000
17,enemy_1_step_left,4,dense_1,0.6200000000000001,1100000
18,enemy_1_step_right,4,dense_1,0.605,1100000
19,enemy_1_step_up,4,dense_1,0.675,1100000
20,enemy_1_step_down,4,dense_1,0.595,1100000
21,agent_against_left_wall,4,dense_1,0.1499999999999999,1100000
22,agent_against_right_wall,4,dense_1,0.15999999999999992,1100000
23,agent_against_upper_wall,4,dense_1,0.125,1100000
24,agent_against_bottom_wall,4,dense_1,0.10000000000000009,1100000
0,avo_above_agent,0,conv2d,0.0,1150000
1,avo_right_of_agent,0,conv2d,0.0,1150000
2,avo_below_agent,0,conv2d,0.07499999999999996,1150000
3,avo_left_of_agent,0,conv2d,0.0,1150000
4,random_observation,0,conv2d,0.004999999999999893,1150000
5,enemy_close_to_agent,0,conv2d,0.004999999999999893,1150000
6,avocado_visible,0,conv2d,0.0,1150000
7,agent_close_to_avocado,0,conv2d,0.004999999999999893,1150000
8,agent_next_to_wall,0,conv2d,0.0,1150000
9,enemy_within_3_left,0,conv2d,0.0,1150000
10,enemy_within_3_right,0,conv2d,0.004999999999999893,1150000
11,enemy_within_3_up,0,conv2d,0.0,1150000
12,enemy_within_3_down,0,conv2d,0.0,1150000
13,enemy_2_steps_left,0,conv2d,0.004999999999999893,1150000
14,enemy_2_steps_right,0,conv2d,0.0,1150000
15,enemy_2_steps_up,0,conv2d,0.0,1150000
16,enemy_2_steps_down,0,conv2d,0.004999999999999893,1150000
17,enemy_1_step_left,0,conv2d,0.004999999999999893,1150000
18,enemy_1_step_right,0,conv2d,0.0,1150000
19,enemy_1_step_up,0,conv2d,0.0,1150000
20,enemy_1_step_down,0,conv2d,0.0,1150000
21,agent_against_left_wall,0,conv2d,0.8600000000000001,1150000
22,agent_against_right_wall,0,conv2d,0.895,1150000
23,agent_against_upper_wall,0,conv2d,0.9299999999999999,1150000
24,agent_against_bottom_wall,0,conv2d,0.905,1150000
0,avo_above_agent,1,conv2d_1,0.004999999999999893,1150000
1,avo_right_of_agent,1,conv2d_1,0.27,1150000
2,avo_below_agent,1,conv2d_1,0.0,1150000
3,avo_left_of_agent,1,conv2d_1,0.0,1150000
4,random_observation,1,conv2d_1,0.004999999999999893,1150000
5,enemy_close_to_agent,1,conv2d_1,0.004999999999999893,1150000
6,avocado_visible,1,conv2d_1,0.004999999999999893,1150000
7,agent_close_to_avocado,1,conv2d_1,0.5149999999999999,1150000
8,agent_next_to_wall,1,conv2d_1,0.1499999999999999,1150000
9,enemy_within_3_left,1,conv2d_1,0.004999999999999893,1150000
10,enemy_within_3_right,1,conv2d_1,0.004999999999999893,1150000
11,enemy_within_3_up,1,conv2d_1,0.0,1150000
12,enemy_within_3_down,1,conv2d_1,0.0,1150000
13,enemy_2_steps_left,1,conv2d_1,0.004999999999999893,1150000
14,enemy_2_steps_right,1,conv2d_1,0.004999999999999893,1150000
15,enemy_2_steps_up,1,conv2d_1,0.0,1150000
16,enemy_2_steps_down,1,conv2d_1,0.004999999999999893,1150000
17,enemy_1_step_left,1,conv2d_1,0.004999999999999893,1150000
18,enemy_1_step_right,1,conv2d_1,0.004999999999999893,1150000
19,enemy_1_step_up,1,conv2d_1,0.004999999999999893,1150000
20,enemy_1_step_down,1,conv2d_1,0.0,1150000
21,agent_against_left_wall,1,conv2d_1,0.7949999999999999,1150000
22,agent_against_right_wall,1,conv2d_1,0.8049999999999999,1150000
23,agent_against_upper_wall,1,conv2d_1,0.855,1150000
24,agent_against_bottom_wall,1,conv2d_1,0.8700000000000001,1150000
0,avo_above_agent,2,flatten,0.004999999999999893,1150000
1,avo_right_of_agent,2,flatten,0.27,1150000
2,avo_below_agent,2,flatten,0.0,1150000
3,avo_left_of_agent,2,flatten,0.0,1150000
4,random_observation,2,flatten,0.004999999999999893,1150000
5,enemy_close_to_agent,2,flatten,0.004999999999999893,1150000
6,avocado_visible,2,flatten,0.004999999999999893,1150000
7,agent_close_to_avocado,2,flatten,0.5149999999999999,1150000
8,agent_next_to_wall,2,flatten,0.1499999999999999,1150000
9,enemy_within_3_left,2,flatten,0.004999999999999893,1150000
10,enemy_within_3_right,2,flatten,0.004999999999999893,1150000
11,enemy_within_3_up,2,flatten,0.0,1150000
12,enemy_within_3_down,2,flatten,0.0,1150000
13,enemy_2_steps_left,2,flatten,0.004999999999999893,1150000
14,enemy_2_steps_right,2,flatten,0.004999999999999893,1150000
15,enemy_2_steps_up,2,flatten,0.0,1150000
16,enemy_2_steps_down,2,flatten,0.004999999999999893,1150000
17,enemy_1_step_left,2,flatten,0.004999999999999893,1150000
18,enemy_1_step_right,2,flatten,0.004999999999999893,1150000
19,enemy_1_step_up,2,flatten,0.004999999999999893,1150000
20,enemy_1_step_down,2,flatten,0.0,1150000
21,agent_against_left_wall,2,flatten,0.7949999999999999,1150000
22,agent_against_right_wall,2,flatten,0.8049999999999999,1150000
23,agent_against_upper_wall,2,flatten,0.855,1150000
24,agent_against_bottom_wall,2,flatten,0.8700000000000001,1150000
0,avo_above_agent,3,dense,0.6200000000000001,1150000
1,avo_right_of_agent,3,dense,0.565,1150000
2,avo_below_agent,3,dense,0.5800000000000001,1150000
3,avo_left_of_agent,3,dense,0.5700000000000001,1150000
4,random_observation,3,dense,0.0,1150000
5,enemy_close_to_agent,3,dense,0.5049999999999999,1150000
6,avocado_visible,3,dense,0.69,1150000
7,agent_close_to_avocado,3,dense,0.55,1150000
8,agent_next_to_wall,3,dense,0.27,1150000
9,enemy_within_3_left,3,dense,0.5,1150000
10,enemy_within_3_right,3,dense,0.49,1150000
11,enemy_within_3_up,3,dense,0.55,1150000
12,enemy_within_3_down,3,dense,0.51,1150000
13,enemy_2_steps_left,3,dense,0.7350000000000001,1150000
14,enemy_2_steps_right,3,dense,0.5549999999999999,1150000
15,enemy_2_steps_up,3,dense,0.6950000000000001,1150000
16,enemy_2_steps_down,3,dense,0.6699999999999999,1150000
17,enemy_1_step_left,3,dense,0.8200000000000001,1150000
18,enemy_1_step_right,3,dense,0.8,1150000
19,enemy_1_step_up,3,dense,0.78,1150000
20,enemy_1_step_down,3,dense,0.8,1150000
21,agent_against_left_wall,3,dense,0.605,1150000
22,agent_against_right_wall,3,dense,0.54,1150000
23,agent_against_upper_wall,3,dense,0.575,1150000
24,agent_against_bottom_wall,3,dense,0.575,1150000
0,avo_above_agent,4,dense_1,0.5449999999999999,1150000
1,avo_right_of_agent,4,dense_1,0.4850000000000001,1150000
2,avo_below_agent,4,dense_1,0.5549999999999999,1150000
3,avo_left_of_agent,4,dense_1,0.5149999999999999,1150000
4,random_observation,4,dense_1,0.0,1150000
5,enemy_close_to_agent,4,dense_1,0.15999999999999992,1150000
6,avocado_visible,4,dense_1,0.7150000000000001,1150000
7,agent_close_to_avocado,4,dense_1,0.5700000000000001,1150000
8,agent_next_to_wall,4,dense_1,0.1399999999999999,1150000
9,enemy_within_3_left,4,dense_1,0.345,1150000
10,enemy_within_3_right,4,dense_1,0.395,1150000
11,enemy_within_3_up,4,dense_1,0.42500000000000004,1150000
12,enemy_within_3_down,4,dense_1,0.365,1150000
13,enemy_2_steps_left,4,dense_1,0.605,1150000
14,enemy_2_steps_right,4,dense_1,0.4850000000000001,1150000
15,enemy_2_steps_up,4,dense_1,0.605,1150000
16,enemy_2_steps_down,4,dense_1,0.5700000000000001,1150000
17,enemy_1_step_left,4,dense_1,0.6599999999999999,1150000
18,enemy_1_step_right,4,dense_1,0.7150000000000001,1150000
19,enemy_1_step_up,4,dense_1,0.685,1150000
20,enemy_1_step_down,4,dense_1,0.5800000000000001,1150000
21,agent_against_left_wall,4,dense_1,0.16999999999999993,1150000
22,agent_against_right_wall,4,dense_1,0.28,1150000
23,agent_against_upper_wall,4,dense_1,0.19500000000000006,1150000
24,agent_against_bottom_wall,4,dense_1,0.11499999999999999,1150000
0,avo_above_agent,0,conv2d,0.0,1200000
1,avo_right_of_agent,0,conv2d,0.004999999999999893,1200000
2,avo_below_agent,0,conv2d,0.07499999999999996,1200000
3,avo_left_of_agent,0,conv2d,0.004999999999999893,1200000
4,random_observation,0,conv2d,0.004999999999999893,1200000
5,enemy_close_to_agent,0,conv2d,0.004999999999999893,1200000
6,avocado_visible,0,conv2d,0.0,1200000
7,agent_close_to_avocado,0,conv2d,0.004999999999999893,1200000
8,agent_next_to_wall,0,conv2d,0.0,1200000
9,enemy_within_3_left,0,conv2d,0.0,1200000
10,enemy_within_3_right,0,conv2d,0.004999999999999893,1200000
11,enemy_within_3_up,0,conv2d,0.0,1200000
12,enemy_within_3_down,0,conv2d,0.0,1200000
13,enemy_2_steps_left,0,conv2d,0.004999999999999893,1200000
14,enemy_2_steps_right,0,conv2d,0.0,1200000
15,enemy_2_steps_up,0,conv2d,0.0,1200000
16,enemy_2_steps_down,0,conv2d,0.004999999999999893,1200000
17,enemy_1_step_left,0,conv2d,0.004999999999999893,1200000
18,enemy_1_step_right,0,conv2d,0.0,1200000
19,enemy_1_step_up,0,conv2d,0.0,1200000
20,enemy_1_step_down,0,conv2d,0.0,1200000
21,agent_against_left_wall,0,conv2d,0.8500000000000001,1200000
22,agent_against_right_wall,0,conv2d,0.885,1200000
23,agent_against_upper_wall,0,conv2d,0.94,1200000
24,agent_against_bottom_wall,0,conv2d,0.905,1200000
0,avo_above_agent,1,conv2d_1,0.0,1200000
1,avo_right_of_agent,1,conv2d_1,0.30000000000000004,1200000
2,avo_below_agent,1,conv2d_1,0.1299999999999999,1200000
3,avo_left_of_agent,1,conv2d_1,0.0,1200000
4,random_observation,1,conv2d_1,0.004999999999999893,1200000
5,enemy_close_to_agent,1,conv2d_1,0.004999999999999893,1200000
6,avocado_visible,1,conv2d_1,0.004999999999999893,1200000
7,agent_close_to_avocado,1,conv2d_1,0.41999999999999993,1200000
8,agent_next_to_wall,1,conv2d_1,0.11499999999999999,1200000
9,enemy_within_3_left,1,conv2d_1,0.0,1200000
10,enemy_within_3_right,1,conv2d_1,0.004999999999999893,1200000
11,enemy_within_3_up,1,conv2d_1,0.0,1200000
12,enemy_within_3_down,1,conv2d_1,0.0,1200000
13,enemy_2_steps_left,1,conv2d_1,0.004999999999999893,1200000
14,enemy_2_steps_right,1,conv2d_1,0.004999999999999893,1200000
15,enemy_2_steps_up,1,conv2d_1,0.135,1200000
16,enemy_2_steps_down,1,conv2d_1,0.004999999999999893,1200000
17,enemy_1_step_left,1,conv2d_1,0.004999999999999893,1200000
18,enemy_1_step_right,1,conv2d_1,0.0,1200000
19,enemy_1_step_up,1,conv2d_1,0.004999999999999893,1200000
20,enemy_1_step_down,1,conv2d_1,0.0,1200000
21,agent_against_left_wall,1,conv2d_1,0.77,1200000
22,agent_against_right_wall,1,conv2d_1,0.76,1200000
23,agent_against_upper_wall,1,conv2d_1,0.76,1200000
24,agent_against_bottom_wall,1,conv2d_1,0.8899999999999999,1200000
0,avo_above_agent,2,flatten,0.0,1200000
1,avo_right_of_agent,2,flatten,0.30000000000000004,1200000
2,avo_below_agent,2,flatten,0.1299999999999999,1200000
3,avo_left_of_agent,2,flatten,0.0,1200000
4,random_observation,2,flatten,0.004999999999999893,1200000
5,enemy_close_to_agent,2,flatten,0.004999999999999893,1200000
6,avocado_visible,2,flatten,0.004999999999999893,1200000
7,agent_close_to_avocado,2,flatten,0.41999999999999993,1200000
8,agent_next_to_wall,2,flatten,0.11499999999999999,1200000
9,enemy_within_3_left,2,flatten,0.0,1200000
10,enemy_within_3_right,2,flatten,0.004999999999999893,1200000
11,enemy_within_3_up,2,flatten,0.0,1200000
12,enemy_within_3_down,2,flatten,0.0,1200000
13,enemy_2_steps_left,2,flatten,0.004999999999999893,1200000
14,enemy_2_steps_right,2,flatten,0.004999999999999893,1200000
15,enemy_2_steps_up,2,flatten,0.135,1200000
16,enemy_2_steps_down,2,flatten,0.004999999999999893,1200000
17,enemy_1_step_left,2,flatten,0.004999999999999893,1200000
18,enemy_1_step_right,2,flatten,0.0,1200000
19,enemy_1_step_up,2,flatten,0.004999999999999893,1200000
20,enemy_1_step_down,2,flatten,0.0,1200000
21,agent_against_left_wall,2,flatten,0.77,1200000
22,agent_against_right_wall,2,flatten,0.76,1200000
23,agent_against_upper_wall,2,flatten,0.76,1200000
24,agent_against_bottom_wall,2,flatten,0.8899999999999999,1200000
0,avo_above_agent,3,dense,0.615,1200000
1,avo_right_of_agent,3,dense,0.575,1200000
2,avo_below_agent,3,dense,0.5900000000000001,1200000
3,avo_left_of_agent,3,dense,0.51,1200000
4,random_observation,3,dense,0.0,1200000
5,enemy_close_to_agent,3,dense,0.44500000000000006,1200000
6,avocado_visible,3,dense,0.6599999999999999,1200000
7,agent_close_to_avocado,3,dense,0.5700000000000001,1200000
8,agent_next_to_wall,3,dense,0.21500000000000008,1200000
9,enemy_within_3_left,3,dense,0.5449999999999999,1200000
10,enemy_within_3_right,3,dense,0.47,1200000
11,enemy_within_3_up,3,dense,0.52,1200000
12,enemy_within_3_down,3,dense,0.4850000000000001,1200000
13,enemy_2_steps_left,3,dense,0.6950000000000001,1200000
14,enemy_2_steps_right,3,dense,0.49,1200000
15,enemy_2_steps_up,3,dense,0.71,1200000
16,enemy_2_steps_down,3,dense,0.6399999999999999,1200000
17,enemy_1_step_left,3,dense,0.855,1200000
18,enemy_1_step_right,3,dense,0.7350000000000001,1200000
19,enemy_1_step_up,3,dense,0.76,1200000
20,enemy_1_step_down,3,dense,0.7649999999999999,1200000
21,agent_against_left_wall,3,dense,0.5449999999999999,1200000
22,agent_against_right_wall,3,dense,0.5349999999999999,1200000
23,agent_against_upper_wall,3,dense,0.4950000000000001,1200000
24,agent_against_bottom_wall,3,dense,0.51,1200000
0,avo_above_agent,4,dense_1,0.5049999999999999,1200000
1,avo_right_of_agent,4,dense_1,0.43500000000000005,1200000
2,avo_below_agent,4,dense_1,0.5449999999999999,1200000
3,avo_left_of_agent,4,dense_1,0.44500000000000006,1200000
4,random_observation,4,dense_1,0.0,1200000
5,enemy_close_to_agent,4,dense_1,0.16999999999999993,1200000
6,avocado_visible,4,dense_1,0.71,1200000
7,agent_close_to_avocado,4,dense_1,0.52,1200000
8,agent_next_to_wall,4,dense_1,0.06499999999999995,1200000
9,enemy_within_3_left,4,dense_1,0.3600000000000001,1200000
10,enemy_within_3_right,4,dense_1,0.3700000000000001,1200000
11,enemy_within_3_up,4,dense_1,0.375,1200000
12,enemy_within_3_down,4,dense_1,0.30499999999999994,1200000
13,enemy_2_steps_left,4,dense_1,0.53,1200000
14,enemy_2_steps_right,4,dense_1,0.32000000000000006,1200000
15,enemy_2_steps_up,4,dense_1,0.665,1200000
16,enemy_2_steps_down,4,dense_1,0.4750000000000001,1200000
17,enemy_1_step_left,4,dense_1,0.76,1200000
18,enemy_1_step_right,4,dense_1,0.645,1200000
19,enemy_1_step_up,4,dense_1,0.6100000000000001,1200000
20,enemy_1_step_down,4,dense_1,0.5,1200000
21,agent_against_left_wall,4,dense_1,0.1399999999999999,1200000
22,agent_against_right_wall,4,dense_1,0.17500000000000004,1200000
23,agent_against_upper_wall,4,dense_1,0.08499999999999996,1200000
24,agent_against_bottom_wall,4,dense_1,0.10000000000000009,1200000
0,avo_above_agent,0,conv2d,0.0,1250000
1,avo_right_of_agent,0,conv2d,0.004999999999999893,1250000
2,avo_below_agent,0,conv2d,0.1299999999999999,1250000
3,avo_left_of_agent,0,conv2d,0.0,1250000
4,random_observation,0,conv2d,0.004999999999999893,1250000
5,enemy_close_to_agent,0,conv2d,0.0,1250000
6,avocado_visible,0,conv2d,0.0,1250000
7,agent_close_to_avocado,0,conv2d,0.0,1250000
8,agent_next_to_wall,0,conv2d,0.0,1250000
9,enemy_within_3_left,0,conv2d,0.0,1250000
10,enemy_within_3_right,0,conv2d,0.004999999999999893,1250000
11,enemy_within_3_up,0,conv2d,0.0,1250000
12,enemy_within_3_down,0,conv2d,0.0,1250000
13,enemy_2_steps_left,0,conv2d,0.0,1250000
14,enemy_2_steps_right,0,conv2d,0.0,1250000
15,enemy_2_steps_up,0,conv2d,0.0,1250000
16,enemy_2_steps_down,0,conv2d,0.004999999999999893,1250000
17,enemy_1_step_left,0,conv2d,0.004999999999999893,1250000
18,enemy_1_step_right,0,conv2d,0.0,1250000
19,enemy_1_step_up,0,conv2d,0.0,1250000
20,enemy_1_step_down,0,conv2d,0.0,1250000
21,agent_against_left_wall,0,conv2d,0.8999999999999999,1250000
22,agent_against_right_wall,0,conv2d,0.9199999999999999,1250000
23,agent_against_upper_wall,0,conv2d,0.8049999999999999,1250000
24,agent_against_bottom_wall,0,conv2d,0.8899999999999999,1250000
0,avo_above_agent,1,conv2d_1,0.0,1250000
1,avo_right_of_agent,1,conv2d_1,0.2549999999999999,1250000
2,avo_below_agent,1,conv2d_1,0.004999999999999893,1250000
3,avo_left_of_agent,1,conv2d_1,0.0,1250000
4,random_observation,1,conv2d_1,0.004999999999999893,1250000
5,enemy_close_to_agent,1,conv2d_1,0.004999999999999893,1250000
6,avocado_visible,1,conv2d_1,0.004999999999999893,1250000
7,agent_close_to_avocado,1,conv2d_1,0.43500000000000005,1250000
8,agent_next_to_wall,1,conv2d_1,0.0,1250000
9,enemy_within_3_left,1,conv2d_1,0.004999999999999893,1250000
10,enemy_within_3_right,1,conv2d_1,0.004999999999999893,1250000
11,enemy_within_3_up,1,conv2d_1,0.0,1250000
12,enemy_within_3_down,1,conv2d_1,0.0,1250000
13,enemy_2_steps_left,1,conv2d_1,0.0,1250000
14,enemy_2_steps_right,1,conv2d_1,0.004999999999999893,1250000
15,enemy_2_steps_up,1,conv2d_1,0.0,1250000
16,enemy_2_steps_down,1,conv2d_1,0.004999999999999893,1250000
17,enemy_1_step_left,1,conv2d_1,0.004999999999999893,1250000
18,enemy_1_step_right,1,conv2d_1,0.004999999999999893,1250000
19,enemy_1_step_up,1,conv2d_1,0.004999999999999893,1250000
20,enemy_1_step_down,1,conv2d_1,0.0,1250000
21,agent_against_left_wall,1,conv2d_1,0.7849999999999999,1250000
22,agent_against_right_wall,1,conv2d_1,0.6799999999999999,1250000
23,agent_against_upper_wall,1,conv2d_1,0.7949999999999999,1250000
24,agent_against_bottom_wall,1,conv2d_1,0.8600000000000001,1250000
0,avo_above_agent,2,flatten,0.0,1250000
1,avo_right_of_agent,2,flatten,0.2549999999999999,1250000
2,avo_below_agent,2,flatten,0.004999999999999893,1250000
3,avo_left_of_agent,2,flatten,0.0,1250000
4,random_observation,2,flatten,0.004999999999999893,1250000
5,enemy_close_to_agent,2,flatten,0.004999999999999893,1250000
6,avocado_visible,2,flatten,0.004999999999999893,1250000
7,agent_close_to_avocado,2,flatten,0.43500000000000005,1250000
8,agent_next_to_wall,2,flatten,0.0,1250000
9,enemy_within_3_left,2,flatten,0.004999999999999893,1250000
10,enemy_within_3_right,2,flatten,0.004999999999999893,1250000
11,enemy_within_3_up,2,flatten,0.0,1250000
12,enemy_within_3_down,2,flatten,0.0,1250000
13,enemy_2_steps_left,2,flatten,0.0,1250000
14,enemy_2_steps_right,2,flatten,0.004999999999999893,1250000
15,enemy_2_steps_up,2,flatten,0.0,1250000
16,enemy_2_steps_down,2,flatten,0.004999999999999893,1250000
17,enemy_1_step_left,2,flatten,0.004999999999999893,1250000
18,enemy_1_step_right,2,flatten,0.004999999999999893,1250000
19,enemy_1_step_up,2,flatten,0.004999999999999893,1250000
20,enemy_1_step_down,2,flatten,0.0,1250000
21,agent_against_left_wall,2,flatten,0.7849999999999999,1250000
22,agent_against_right_wall,2,flatten,0.6799999999999999,1250000
23,agent_against_upper_wall,2,flatten,0.7949999999999999,1250000
24,agent_against_bottom_wall,2,flatten,0.8600000000000001,1250000
0,avo_above_agent,3,dense,0.5549999999999999,1250000
1,avo_right_of_agent,3,dense,0.5700000000000001,1250000
2,avo_below_agent,3,dense,0.5800000000000001,1250000
3,avo_left_of_agent,3,dense,0.53,1250000
4,random_observation,3,dense,0.0,1250000
5,enemy_close_to_agent,3,dense,0.41500000000000004,1250000
6,avocado_visible,3,dense,0.6950000000000001,1250000
7,agent_close_to_avocado,3,dense,0.5249999999999999,1250000
8,agent_next_to_wall,3,dense,0.2549999999999999,1250000
9,enemy_within_3_left,3,dense,0.54,1250000
10,enemy_within_3_right,3,dense,0.5800000000000001,1250000
11,enemy_within_3_up,3,dense,0.43500000000000005,1250000
12,enemy_within_3_down,3,dense,0.5449999999999999,1250000
13,enemy_2_steps_left,3,dense,0.7350000000000001,1250000
14,enemy_2_steps_right,3,dense,0.6799999999999999,1250000
15,enemy_2_steps_up,3,dense,0.6599999999999999,1250000
16,enemy_2_steps_down,3,dense,0.69,1250000
17,enemy_1_step_left,3,dense,0.875,1250000
18,enemy_1_step_right,3,dense,0.7749999999999999,1250000
19,enemy_1_step_up,3,dense,0.6799999999999999,1250000
20,enemy_1_step_down,3,dense,0.815,1250000
21,agent_against_left_wall,3,dense,0.55,1250000
22,agent_against_right_wall,3,dense,0.49,1250000
23,agent_against_upper_wall,3,dense,0.51,1250000
24,agent_against_bottom_wall,3,dense,0.5700000000000001,1250000
0,avo_above_agent,4,dense_1,0.53,1250000
1,avo_right_of_agent,4,dense_1,0.5049999999999999,1250000
2,avo_below_agent,4,dense_1,0.5249999999999999,1250000
3,avo_left_of_agent,4,dense_1,0.44500000000000006,1250000
4,random_observation,4,dense_1,0.0,1250000
5,enemy_close_to_agent,4,dense_1,0.15500000000000003,1250000
6,avocado_visible,4,dense_1,0.7150000000000001,1250000
7,agent_close_to_avocado,4,dense_1,0.5,1250000
8,agent_next_to_wall,4,dense_1,0.1499999999999999,1250000
9,enemy_within_3_left,4,dense_1,0.33499999999999996,1250000
10,enemy_within_3_right,4,dense_1,0.395,1250000
11,enemy_within_3_up,4,dense_1,0.21999999999999997,1250000
12,enemy_within_3_down,4,dense_1,0.29000000000000004,1250000
13,enemy_2_steps_left,4,dense_1,0.56,1250000
14,enemy_2_steps_right,4,dense_1,0.52,1250000
15,enemy_2_steps_up,4,dense_1,0.615,1250000
16,enemy_2_steps_down,4,dense_1,0.47,1250000
17,enemy_1_step_left,4,dense_1,0.71,1250000
18,enemy_1_step_right,4,dense_1,0.51,1250000
19,enemy_1_step_up,4,dense_1,0.52,1250000
20,enemy_1_step_down,4,dense_1,0.52,1250000
